Date,score,VIX,2w_score,3w_score,4w_score,3D_vix,5D_vix,8D_vix,10D_vix,15D_vix,20D_vix,3_c_5,3_c_10,5_c_10,10_c_15,10_c_20,10_c_25,10_c_30,20_c_30,20_c_40,20_c_50,20_c_60,30_c_50,30_c_60,30_c_70,40_c_60,40_c_70,40_c_80,50_c_70,50_c_80,60_c_80,60_c_90,volume_score,3D_volume,5D_volume,8D_volume,10D_volume,15D_volume,20D_volume,close
2008-07-31,-0.23566013620000004,-0.624745054391705,-0.2685823219200014,-0.19516376322788465,-0.17029997040695344,-0.6279764731325082,-0.5926550370294547,-0.5814246794882758,-0.5645666336496492,-0.49128103196211736,-0.475351373731147,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.07491065910820138,0.005258971395372569,-0.13621709796479708,-0.0007493939769551705,0.023449725437949764,0.35725929125020794,0.40989696783272267,126.830002
2008-08-01,-0.23566013620000004,-0.6348062641792995,-0.2940860860600014,-0.20130163272063029,-0.18286023738722135,-0.6227706600389837,-0.5947395837682483,-0.5757699055563437,-0.5695223469049621,-0.5029300002333004,-0.4793516289690366,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1894936827324294,-0.011814533927810289,-0.11177276681626003,-0.028846696663763494,0.014270265567021712,0.2720557977146818,0.41247636611690197,126.160004
2008-08-04,-0.23566013620000004,-0.609789269618239,-0.3195898502000014,-0.20743950221337593,-0.19542050436748915,-0.6007905099663937,-0.599276538435034,-0.5669012632352023,-0.5680490224040327,-0.5147447058579353,-0.48349668976087445,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.43074771377311394,-0.23360928999329733,-0.1257991137133112,-0.10079487845074242,-0.0030600493264900663,0.2227588667840561,0.3616011158227552,124.989998
2008-08-05,-0.06518875019999992,-0.6736914024828988,-0.28575676880000134,-0.21308117166479645,-0.19148212955741384,-0.6181432716936746,-0.6047331583368565,-0.5762580915467076,-0.5681829640390783,-0.5322655165296204,-0.4871349311138934,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1779732024217472,-0.2680162396853335,-0.134008996684589,-0.09907972575350876,-0.025747718678784892,0.13077703241557792,0.3272411519211722,128.360001
2008-08-06,-0.06518875019999992,-0.6984364459976494,-0.25192368740000126,-0.2187228411162171,-0.18754375474733842,-0.6407018368740675,-0.6107415516294179,-0.587160821142088,-0.5717992944285072,-0.5437961009769094,-0.4961852782356583,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34567886207171095,-0.32015793380032853,-0.2540434727867905,-0.10466010568203066,-0.07687413474907201,0.07136042777330953,0.2921138927127247,128.929993
2008-08-07,-0.06518875019999992,-0.6734194514365889,-0.2180906060000013,-0.22436451056763762,-0.183605379937263,-0.6632604020544602,-0.6217160832382033,-0.5996908238114056,-0.5794672646841489,-0.5529353321815369,-0.5042219864797857,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1989855975039424,-0.24278523156908893,-0.2797527775434223,-0.08070169938713045,-0.07803638314705519,0.024007460418397075,0.23958812472313684,127.010002
2008-08-08,-0.06518875019999992,-0.6867437202788929,-0.18425752460000122,-0.23000618001905826,-0.1796670051271877,-0.6678877903997695,-0.6334263310943664,-0.6052642381578238,-0.5870012933047448,-0.5609617530738827,-0.5165847606481165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1411209949748804,-0.2304822938877692,-0.2697295755371507,-0.08110608403481834,-0.05717362397314374,0.021727974250077553,0.17873458276279286,129.369995
2008-08-11,-0.06518875019999992,-0.7014275811984344,-0.15042444320000126,-0.235647849470479,-0.17572863031711206,-0.6689482261310851,-0.6540878617566817,-0.6096985491479378,-0.6007634489032432,-0.5678990404187263,-0.531716939225638,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.18656078323462222,-0.1773614649462073,-0.219132119709471,-0.14246263991335162,-0.03503759715289756,0.031465130945021125,0.15848946612194514,130.71000700000002
2008-08-12,0.014324649199999984,-0.6728756037287397,-0.12542596466000144,-0.20777220423773912,-0.17598223966378135,-0.6687554178816798,-0.6539039250310626,-0.6168992365682934,-0.6036431254133504,-0.567922717183505,-0.545057152693189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3311304992613874,-0.22147742444659624,-0.25086751826025033,-0.17987728191019892,-0.05921596770195148,0.0007818776095469548,0.07858024092383453,129.350006
2008-08-13,0.014324649199999984,-0.6625425244719914,-0.10042748612000119,-0.17989655900499957,-0.17623584901045053,-0.6601754604235667,-0.6458109849997077,-0.6210487869750162,-0.6025046499773493,-0.5673544748288132,-0.5514829009597115,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1587547089918373,-0.22736435767722074,-0.21213536106523445,-0.17538860649315413,-0.10842722665752547,-0.019491414304151133,0.046746642188276954,128.570007
2008-08-14,0.014324649199999984,-0.6954452836044792,-0.07542900758000115,-0.1520209137722599,-0.17648945835711982,-0.6580545793205235,-0.6507771110538921,-0.6338635624322732,-0.6112106419540508,-0.5746942742779262,-0.55993592517144,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22595278825994136,-0.24051519494164963,-0.2177231754501575,-0.14548331572306683,-0.12737097457690283,-0.02281958727781097,0.009199387885683086,129.53999299999998
2008-08-15,0.014324649199999984,-0.7161114965027467,-0.05043052904000089,-0.12414526853952035,-0.1767430677037889,-0.6733828351482265,-0.6573986124594712,-0.640209923352446,-0.6212225288765318,-0.5825786369492757,-0.5680269336882284,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.41927500838495113,-0.26994182845502135,-0.2753588784575689,-0.1807195436354263,-0.1561902155011926,-0.03308969117370686,-0.011769622812517921,130.169998
2008-08-18,0.014324649199999984,-0.6780421569533065,-0.025432050500000747,-0.09626962330678068,-0.17699667705045785,-0.6788778606158582,-0.6521259415453078,-0.6371587863388134,-0.6296271563599524,-0.5902735855023947,-0.5717737755865697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4566993400979088,-0.3694092547758654,-0.33133371571892967,-0.1969313695314442,-0.1594450760487479,-0.04169107432965702,-0.023129241826187252,128.389999
2008-08-19,0.04383582819999998,-0.669884414143184,-0.014529592660000756,-0.07762360620820596,-0.15454333407066623,-0.6698158632534078,-0.6514515232340901,-0.636629918521601,-0.6291583656599788,-0.5920493428608069,-0.571592766834065,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.36063224676375194,-0.4143713642320005,-0.3374467102301366,-0.22053590971236792,-0.1823542266985846,-0.062108020645955886,-0.04829116016601076,126.989998
2008-08-20,0.04383582819999998,-0.6932698927730826,-0.003627134820001099,-0.05897758910963169,-0.1320899910908746,-0.6617179167783949,-0.6583795694996485,-0.6376062823659634,-0.6285221587986838,-0.5939198049106575,-0.5732037268116696,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22842665719660415,-0.3506575317665205,-0.3518832868067171,-0.23328476668757547,-0.1676484209434651,-0.10454764404962114,-0.06838932540196185,127.580002
2008-08-21,0.04383582819999998,-0.7095853240085569,0.007275323019998892,-0.040331572011057304,-0.10963664811108276,-0.6729007952438888,-0.6615676998060384,-0.6388267412395993,-0.6329756068277475,-0.601306957889328,-0.5797561799378971,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4209519986206648,-0.338723448439179,-0.392288659489445,-0.26751187183927494,-0.19548751175171375,-0.13633228846974543,-0.08439327762535398,127.800003
2008-08-22,0.04383582819999998,-0.7370496604473241,0.01817778085999877,-0.02168555491248303,-0.08718330513129102,-0.6967126333262397,-0.6662885911984433,-0.6484276564440122,-0.6391702559309169,-0.6102094238138437,-0.5871774663878135,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.47625622008974255,-0.3773239729897685,-0.4040956154796074,-0.28870393442927955,-0.23752026949377147,-0.1626720468805659,-0.09607562247310808,129.649994
2008-08-25,0.04383582819999998,-0.6783141079996164,0.029080238699998873,-0.0030395378139084217,-0.06472996215149907,-0.6914104161080127,-0.666349907527663,-0.6507872024012215,-0.6363240740378281,-0.6161759709057848,-0.593078294521274,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.45814987231713744,-0.45401599757622335,-0.40439617718341014,-0.33242327655636283,-0.2715830523089142,-0.1651889943264776,-0.10265722312834136,127.019997
2008-08-26,0.13085614000000012,-0.6913664257956107,0.04073338777999869,0.010039206927914934,-0.04633403846978257,-0.6849513397529429,-0.6711934193164676,-0.6501769749984949,-0.6386010249098306,-0.617714958248732,-0.595865803244847,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.513133278262861,-0.48479028811112146,-0.43599559238526275,-0.37435896434507787,-0.29440989396821204,-0.19597417117685234,-0.12859634149399335,127.389999
2008-08-27,0.13085614000000012,-0.7112168671321043,0.052386536859998944,0.0231179516697384,-0.027938114788066404,-0.6757929382657899,-0.6752398923976548,-0.6494447021152231,-0.6445947598862034,-0.618827766193337,-0.5984904021000895,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.4620275369516864,-0.4800401085679519,-0.48439953508870626,-0.38060192566231255,-0.3324464605601486,-0.20666104825640264,-0.17674273989745581,128.630005
2008-08-28,0.13085614000000012,-0.7201903543116153,0.06403968593999876,0.036196696411561646,-0.00954219110635024,-0.6906391638295675,-0.6776309901274473,-0.6557503852767304,-0.6476418559060888,-0.6229001697352953,-0.6048437475896379,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.47702051589537975,-0.4863399849670589,-0.49601737360231857,-0.3835693364489354,-0.36393544823350477,-0.23219915601514896,-0.20457328541749276,130.190002
2008-08-29,0.13085614000000012,-0.6870156441328175,0.07569283501999902,0.049275441153385335,0.008853732575366369,-0.6890966978343269,-0.666349907527663,-0.6583133444363644,-0.6440590067398496,-0.6229238465000742,-0.6083190808843957,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3841268370763241,-0.4432717858993339,-0.476927439603095,-0.3870001468220977,-0.35952715433009463,-0.2545197674602714,-0.2180440988537894,128.78999299999998
2008-09-02,0.08178817159999996,-0.6505778477069248,0.08243918725999899,0.05908071402328807,0.024786871762866536,-0.667598578025662,-0.6600962611802629,-0.6519262976211601,-0.6406770650034933,-0.61849629385411,-0.611034185020925,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.113195983115153,-0.32681599761809355,-0.40545027605059103,-0.3701735247492899,-0.31644486304695296,-0.24778105211476908,-0.19606593108228854,127.989998
2008-09-03,0.08178817159999996,-0.6658055835267008,0.08623442159999906,0.0635814086751798,0.03216383265649658,-0.6483177530851555,-0.654333102549481,-0.6453765234985622,-0.6401747997772439,-0.6178806979698603,-0.6105092630777932,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.11498834684790182,-0.20595324547913896,-0.3229515094873764,-0.32549501551174653,-0.28563613342911454,-0.2279279285881346,-0.19170666741209064,127.879997
2008-09-04,0.08178817159999996,-0.5951053543139266,0.09002965593999956,0.06808210332707176,0.039540793550127074,-0.6157331492952867,-0.6281536417871433,-0.6241406017473142,-0.6280868660641858,-0.6120088555693581,-0.6036309974551823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.262851277986651,0.0100373825523985,-0.172750908094085,-0.21756643971847212,-0.22401991142052458,-0.1892025080924591,-0.1495895059514798,124.029999
2008-09-05,0.08178817159999996,-0.6214820225293809,0.0938248902799994,0.07258279797896372,0.046917754443757564,-0.605417917592528,-0.6058980459716331,-0.6156380999359914,-0.6172378681989847,-0.6055687779171937,-0.6001737666647377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.04609021092333965,0.06321433597033366,-0.06435824418358416,-0.14393450636146288,-0.16544334119472948,-0.16421477105442972,-0.13262749090218162,124.419998
2008-09-08,0.08178817159999996,-0.632902824394213,0.09762012461999969,0.07708349263085545,0.054294715337388055,-0.5937530281439339,-0.5936973226608913,-0.6068915112317609,-0.604413277258148,-0.598323690262549,-0.5965898310145882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.36592741849012556,0.22376582259290223,0.09105890685187745,-0.015569188348429908,-0.05981642345542082,-0.09209223225254681,-0.0975340115616119,126.989998
2008-09-09,0.1614989482,-0.555948373733559,0.10938643661999992,0.08690193312789729,0.06567246271217253,-0.579870853467594,-0.5723613798183781,-0.5836621921694874,-0.5893452200169559,-0.5876928252445319,-0.5869059632144388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42276280495702867,0.27715154049535706,0.20211379027719767,0.11363280422556721,0.050667901619873446,-0.011311734752118996,-0.05536193452502469,123.220001
2008-09-10,0.1614989482,-0.581781112664008,0.11245071743999979,0.09475159404196987,0.07305933022153477,-0.5657958416206115,-0.5534165285746375,-0.5629551423036345,-0.575850937643177,-0.5800215558238686,-0.5808422306428562,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0864632147259472,0.2906298796289706,0.24385614096595876,0.19591582352508863,0.12586946876086325,0.02975494903000686,-0.026459731134977682,123.720001
2008-09-11,0.1614989482,-0.5853161499574129,0.11551499825999989,0.10260125495604222,0.08044619773089656,-0.5489251197976679,-0.5512093737014842,-0.5477401431305029,-0.5603475843190299,-0.5706218825743508,-0.5757016334776937,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.41436756023225674,0.30680139516130245,0.27525150836416534,0.31251640369065026,0.23578719762280032,0.0887969862186091,0.013206805591153614,125.510002
2008-09-12,0.1614989482,-0.5507817933166067,0.11857927907999977,0.1104509158701148,0.08783306524025902,-0.5470934317879076,-0.5352687160385143,-0.5328099126771276,-0.5394866961828905,-0.5567946519435153,-0.5660720641401359,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.08189373800694644,0.19300384601250897,0.2826702812530051,0.34100448669267003,0.3058863864645811,0.13498445318253416,0.03451326355990303,126.089996
2008-09-15,0.1614989482,-0.38653975835377974,0.12164355989999986,0.11830057678418693,0.09521993274962082,-0.4778752606110761,-0.479721664207449,-0.4910296724356029,-0.5024862411643949,-0.5262752974082542,-0.5441340209069081,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8785962004805368,0.4574537510312855,0.38889929192850126,0.48609321249028037,0.46425747835667286,0.2594305742449583,0.12434061583143263,120.089996
2008-09-16,0.5983900600000001,-0.42460915228799057,0.1733037487400002,0.15529655885651228,0.1245349275258536,-0.4209004229118787,-0.45010883847694183,-0.4655221751380001,-0.4746605654741174,-0.5041848758696081,-0.5272641756820077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.6529644113088189,0.5085073864889778,0.5937357569398969,0.6038748434416898,0.39336478935390473,0.2251606693797823,122.099998
2008-09-17,0.5983900600000001,-0.26363017637987296,0.22496393758000033,0.18648715398799443,0.1523687182413278,-0.3190976575855907,-0.3783759004521473,-0.4119848828690953,-0.42513688065960853,-0.4669413225048361,-0.500221738482174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.9594699074155371,0.6977994056725276,0.7330309545102853,0.7437170073091632,0.5323493490530506,0.31933179460944894,116.610001
2008-09-18,0.5983900600000001,-0.34847050038149574,0.27662412642000045,0.21767774911947657,0.1802025089568018,-0.30560110904847326,-0.3249747239511347,-0.3694316960538159,-0.39476638422106636,-0.4353565230252333,-0.477270061801517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.8191470610816844,0.8256217492864635,0.836170415158592,0.666639736033726,0.40435279925304113,120.07
2008-09-19,0.5983900600000001,-0.3764786029509559,0.32828431526000035,0.24886834425095872,0.208036299672276,-0.2885375693357123,-0.2856748869050578,-0.34258168626566654,-0.3645967818185776,-0.40542909234479574,-0.45509671135319296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24703109443729487,0.7486248406024101,0.8533648223642327,0.7999604303477799,0.8613724794128712,0.7331454402616271,0.4505847768188225,124.120003
2008-09-22,0.5983900600000001,-0.3280762113371528,0.37994450410000047,0.28005893938244086,0.23587009038774975,-0.3113853758114501,-0.2724932126851587,-0.30462554995244284,-0.327060580350643,-0.37417576757209636,-0.42787326902099354,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.44048903695524777,0.26772428999534115,0.5800399687902997,0.7230119401984727,0.7602314922208298,0.7279684504707207,0.4530602700243396,121.309998
2008-09-23,0.26054610980000015,-0.27722636907610154,0.38984922026000035,0.2919844195207264,0.24674705837042543,-0.2861274662181489,-0.23926307299882343,-0.25853303199680155,-0.29273888771545753,-0.34166756716308977,-0.4011747413916482,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.228298786620312,-0.1423375345946183,0.3255267830839208,0.6291662361478623,0.6785751573949406,0.7173960093678009,0.4689685622368851,118.550003
2008-09-24,0.26054610980000015,-0.29163838771887474,0.39975393642000046,0.3039098996590113,0.2532563648914352,-0.25604938895137086,-0.24557803567544334,-0.21976325507842653,-0.25701085311646543,-0.30908834119509976,-0.3745667226637289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.27115084694556557,-0.3153301603853549,0.062134312869355446,0.5776127079471323,0.6337230974115708,0.7030521464514361,0.4857164806381731,118.93
2008-09-25,0.26054610980000015,-0.356084313906613,0.40965865258000034,0.3158353797972966,0.2597656714124452,-0.2659789945149067,-0.2472947089629982,-0.21520689453958441,-0.2287833558695085,-0.28827646732218737,-0.35092721598167875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22615618360404932,-0.24377613633832718,-0.19193490861161389,0.41629063811453815,0.5533884225248,0.6581357549377906,0.502041443395026,120.790001
2008-09-26,0.26054610980000015,-0.30387487956832426,0.4195633687400002,0.3277608599355821,0.266274977933455,-0.27542658909534257,-0.23092487378160986,-0.1971441512143317,-0.19837935811703322,-0.2606219989574874,-0.3232150494746955,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.34206262911298124,-0.2817556648806192,-0.31399976929014206,0.2203152102335857,0.5002156912302986,0.6224830782414226,0.5113820540465408,120.849998
2008-09-29,0.26054610980000015,0.02188987024092781,0.4294680849000003,0.339686340073867,0.27278428445446523,-0.16427261403249638,-0.15201863030539808,-0.15442823302347586,-0.14808553150309844,-0.2036083446347181,-0.2760265377717437,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13334254147049762,-0.14671743257490044,-0.19509734532381273,0.0937610818515191,0.40674575981734473,0.6011196549464408,0.547196781917026,111.379997
2008-09-30,0.40268729040000006,-0.17743036907055432,0.40989780793999975,0.3557767403853429,0.2888906242879341,-0.1009351137433443,-0.1295177998281083,-0.12883935986762785,-0.11764805587589011,-0.17065028806259042,-0.24453133159807106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22642613077681117,-0.1468075531802543,-0.19470931627937138,-0.08532846324834154,0.25292703656674376,0.5414902490701061,0.539359976313909,115.989998
2008-10-01,0.40268729040000006,-0.16600951282095155,0.39032753097999984,0.3718671406968188,0.3049969641214032,-0.05205823215957239,-0.1011924759977576,-0.09735162181875712,-0.10562709465458386,-0.13444851234808675,-0.21126225376839347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.21375394534226821,-0.10397229717342826,-0.18281622606723702,-0.15261485016727838,0.10069766251168022,0.5139146545037692,0.5325242809477893,116.059998
2008-10-02,0.40268729040000006,-0.017811094009215767,0.3707572540199999,0.3879575410082945,0.3211033039548721,-0.06613326328737967,-0.024922601699236324,-0.05093365738469391,-0.0649098555317178,-0.0850351066223507,-0.172834485319588,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.12462538327502048,-0.19009368641447444,-0.16177824433140742,-0.1064906877480204,-0.04035318127702103,0.46440698851660156,0.5057065178982694,111.849998
2008-10-03,0.40268729040000006,-0.02107415306392535,0.35118697706000024,0.4040479413197704,0.3372096437883414,-0.0107008915834228,0.03883998603550354,-0.012611384629834355,-0.021145523737423844,-0.03891277120087144,-0.13286815242987338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13946344303382285,-0.06794315767540293,-0.062002248492500245,-0.05278800744720802,-0.05384434750932199,0.4696948902633371,0.512169000582396,110.339996
2008-10-06,0.40268729040000006,0.16682522999795402,0.3316167001000001,0.4201383416312463,0.3533159836218105,0.1072977377716533,0.07151830941396131,0.055978175436625977,0.03979640000874407,0.009269440388689265,-0.07963401065965248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.546956366160616,0.18601643401122026,0.023701794628583128,0.06667654484939023,0.0700013431322759,0.4392330551997605,0.5246982492032632,104.720001
2008-10-07,0.4046084284,0.21114884538004475,0.3460229319599999,0.4072105856832853,0.3655179613632318,0.18847003005201168,0.15913058877250608,0.14084046624245983,0.09993468733846678,0.06462571880926427,-0.02857195038858551,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.35359807959690803,0.34566910800479156,0.14388738072301543,0.15133547754890797,0.14298301791799317,0.3798596427009977,0.5199112687176433,100.029999
